Rewiews,reviewdate,mainrating,URL
"Salty's is a true ""little beach-front restaurant"", from the décor to the ambience. It sits right at the water's edge at Redondo Beach. There is free parking out front. We went during Happy Hour and were disappointed in the choices of beer (2) and the prices. Plus the Happy Hour appetizers weren't that enticing either. Our waitress was attentive and personable. She described the evening's chef's special, which was not on the menu. It sounded very good: Mahi-mahi on a bed of rice made with coconut milk, mango sauce, etc. We ordered the special plus the $8 Happy Hour Fish and Chips, and the small Caesar salads. The Fish (2 pieces) and Chips were good; the fries excellent. The Caesar salads were equally good; very tasty dressing. The mahi-mahi however was a different story. For $29 we were expecting a nice big piece of mahi-mahi. Instead it was a ""filet"" about 1/4 inch thick. The sweet-sounding bed of rice turned out to be what we suspiciously think was dirty rice under a cover of mango chutney. The serving was small and frankly, at $29, a serious rip-off. Total bill with tip, just under $100. Ouch!",07-Oct-14,30,https://www.tripadvisor.com/ShowUserReviews-g58439-d463557-r233107636-Salty_s_at_Redondo_Beach-Des_Moines_Washington.html
"We went on a weekend night and the place was SUPER crowded with college kids. There is seating downstairs, upstairs, and outside. It was a constant traffic jam in the hallways. There were a couple of altercations which were quickly stopped. The décor is funky and the old building is very interesting. The food is pretty good pub fare. Large beer selection. Fun staff. Order and pick up at the counter yourself.",03-Oct-14,40,https://www.tripadvisor.com/ShowUserReviews-g32201-d3330219-r232413570-Madison_Bear_Garden-Chico_California.html
"We went for a snack and Margaritas. The décor is very nice. The restaurant is large and has outdoor seating. There were many Margarita flavors to choose from. We didn't order dinner, so can't really review the food.",03-Oct-14,40,https://www.tripadvisor.com/ShowUserReviews-g32201-d2219709-r232414085-Tres_Hombres-Chico_California.html
"Thank you for your review, I was happy to read that you and your guests enjoyed your time at the resort. We look forward to your return in the near future.",03-Oct-14,50,https://www.tripadvisor.com/ShowUserReviews-g45963-d1021958-r232417018-WorldMark_Las_Vegas_Boulevard-Las_Vegas_Nevada.html
"Wow, what happened to the Oak Tree? Gone is the fun gift shop and the o.k. food. Now it's a casino and the food quality has gone downhill. Service was slow. We overheard the waitress relaying customer complaints to the cook. The coffee was weak and the eggs overcooked in the omelet. We won't be back.",03-Oct-14,20,https://www.tripadvisor.com/ShowUserReviews-g58836-d4308286-r232420465-Oak_Tree-Woodland_Washington.html
"Nice atmosphere; outdoor seating available. It was crowded on a Friday evening. The service was distracted. The staff was busy visiting and joking among themselves. We were given complimentary fries and deep fried Brussels sprouts. However, after we paid, and while we were still sitting at the bar, the bar waitress passed our half eaten food to the customer sitting next to us! Absolutely gross.",03-Oct-14,20,https://www.tripadvisor.com/ShowUserReviews-g29998-d1100904-r232421660-Standing_Stone_Brewing_Company-Ashland_Oregon.html
"Strings' very, very loud live music in the bar right next to the dining room was distracting to diners. The restaurant's décor is nondescript. However, the food was very good. We had the Fettuccine Milano with Marsala sauce and the Minestrone soup. Service was pleasant but the waitress didn't offer outdoor seating (we didn't realize they had it until we walked around to take a look). She also didn't ask for our drinks order, nor mentioned dessert, or offered extra soup or bread. (Attention Wait staff: Your tip will be larger the more people purchase. Don't forget to offer drinks, appetizers, salad, desserts, and coffee)",03-Oct-14,40,https://www.tripadvisor.com/ShowUserReviews-g33301-d2315209-r232423314-Strings_Italian_Cafe-Yreka_California.html
"I had occasion to stay in Yreka for 2 weeks and was able to get accommodations at this Comfort Inn in Yreka.  I found it a very comfortable and clean location, and with great staff !  It was a pleasure to stay there and if I am back in the area again in the future, I will be making my arrangements to stay there again. Thank you staff at Yreka Comfort Inn !!",03-Oct-14,30,https://www.tripadvisor.com/ShowUserReviews-g33301-d81011-r232424445-Comfort_Inn_Yreka-Yreka_California.html
"Dear Guest, ",03-Oct-14,30,https://www.tripadvisor.com/ShowUserReviews-g32201-d579763-r232425981-Quality_Inn_Near_Chico_State-Chico_California.html
"The Old School Pizzeria is a downtown casual 'walk up, place your order, and pick it up at the end of the counter when they call your name' place. The Friday evening we went, there was a constant line of the tattooed and pierced youth of downtown Olympia lined up to order. You can get pizza by the slice or a whole pizza and calzones. The salad choices were limited. They sell wine, beer, soda pop, tea, and juice. The atmosphere is ""shabby hippie"" with old posters covering the walls. The floor was visibly dirty causing us to wonder about the cleanliness of the kitchen.... The pepperoni pizza was o.k. The dinner salad was pretty good. This pizza restaurant has been around for a long time, so they are obviously filling a niche. But we probably won't be back.",12-Sep-14,30,https://www.tripadvisor.com/ShowUserReviews-g58653-d464220-r228552230-Old_School_Pizzeria-Olympia_Washington.html
"Café Con Leche is in the industrial SODO part of downtown Seattle. From the outside it doesn't look like much, but once you enter you see the Caribbean colors, wooden tables, large murals and paintings, and it's all good. The food was excellent. We had the ham croquetas and the Medianoche sandwich served with fries. All was very tasty and very authentically Cuban. The staff was pleasant, and service was great. The menu is relatively small since this restaurant is mostly open for lunch Monday through Friday; however, they have just added Happy Hour specials on Thursdays and Fridays 3:00 - 7:00 p.m. We will definitely be back for Mojitos, Empanadas, Tostones, yuca frita, black beans and rice, and Cuban Sandwiches! Parking was readily available very close by - right in front, in fact.",06-Sep-14,50,https://www.tripadvisor.com/ShowUserReviews-g60878-d3665199-r227383163-Cafe_Con_Leche-Seattle_Washington.html
"This restaurant is worthy of a visit just to enjoy the gorgeous views of the Seattle skyline. What an excellent place to take out-of-town guests! We ate dinner there on a beautiful late summer day. We sat outside and it was very comfortable. They had heaters there, so it was very cozy. Our waitress did everything possible to make our dining experience great. She was personable and very pleasant. (Thank you, Liya!) She asked if we had been there before (we hadn't) so she explained the menu and recommended some dishes. We had the sushi, dirty rice, and the fish kebob. Everything was marvelous. The servings are huge, so we had leftovers for home. There is complimentary valet parking. The whole restaurant has a great, comfortable vibe. It's the kind of place where you can come in wearing shorts or a formal before the prom. Dinner was pricy, but everything is great, so it's worth it if you want a great meal. We'll be back.",06-Sep-14,50,https://www.tripadvisor.com/ShowUserReviews-g60878-d480030-r227384893-Salty_s_on_Alki_Beach-Seattle_Washington.html
